usp_category,usp_class,usp_drug,drug_name,drug_id
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,apraclonidine,apraclonidine hydrochloride,D01008
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,brimonidine,brimonidine,D07540
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,brimonidine,brimonidine tartrate,D02076
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dipivefrin,dipivefrin,D02349
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dipivefrin,dipivefrin hydrochloride,D01017
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,betaxolol,betaxolol,D07526
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,betaxolol,betaxolol hydrochloride,D00598
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,carteolol,carteolol,D07624
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,carteolol,carteolol hydrochloride,D00599
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,levobunolol,levobunolol,D08115
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,levobunolol,levobunolol hydrochloride,D01025
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,metipranolol,metipranolol,D02374
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,metipranolol,metipranolol hydrochloride,D02081
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,timolol,timolol,D08600
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,timolol,timolol,D00378
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,timolol,timolol maleate,D00603
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,acetazolamide,acetazolamide,D00218
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,acetazolamide,acetazolamide sodium,D01196
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,brinzolamide,brinzolamide,D00652
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dorzolamide,dorzolamide,D07871
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dorzolamide,dorzolamide hydrochloride,D00653
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,methazolamide,methazolamide,D00655
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,echothiophate,echothiophate iodide,D02193
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,pilocarpine,D00525
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,pilocarpine hydrochloride,D02200
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,pilocarpine nitrate,D05478
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,pilocarpine borate,D08376
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone,D00292
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone sodium phosphate,D00975
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone metasulfobenzoate sodium,D01510
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone palmitate,D01615
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone dipropionate,D01632
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone valerate,D01948
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone acetate,D02174
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone acefurate,D02591
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone beloxil,D02592
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone cipecilate,D07073
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone 21-acetate,D07796
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone isonicotinate,D07797
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone sodium hemisulfate,D07798
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone 21-tebutate,D07799
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone 21-valerate,D07800
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone phenylpropionate,D07801
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,dexamethasone phosphate,D07802
Ophthalmic Agents,Ophthalmic Anti-inflammatories,difluprednate,difluprednate,D01266
Ophthalmic Agents,Ophthalmic Anti-inflammatories,fluocinolone,fluocinolone acetonide,D01825
Ophthalmic Agents,Ophthalmic Anti-inflammatories,loteprednol,loteprednol,D08147
Ophthalmic Agents,Ophthalmic Anti-inflammatories,loteprednol,loteprednol etabonate,D01689
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone,D00472
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone acetate,D00980
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone sodium phosphate,D00981
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone tebutate,D00982
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone sodium succinate,D01239
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone farnesylate,D01998
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone hemisuccinate,D02156
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone valerate acetate,D03301
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone pivalate,D08412
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone sodium metazoate,D08413
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone 21-,D08414
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,prednisolone steaglate,D08415
Ophthalmic Agents,Ophthalmic Anti-inflammatories,rimexolone,rimexolone,D05729
Ophthalmic Agents,Ophthalmic Anti-inflammatories,bromfenac,bromfenac,D07541
Ophthalmic Agents,Ophthalmic Anti-inflammatories,bromfenac,bromfenac sodium,D03163
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,diclofenac,D07816
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,diclofenac potassium,D00903
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,diclofenac sodium,D00904
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,diclofenac diethylamine,D07817
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,diclofenac hydroxyethylpyrrolidine,D07818
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,diclofenac calcium,D07819
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,flurbiprofen,D00330
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,flurbiprofen axetil,D01475
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,flurbiprofen sodium,D02290
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,esflurbiprofen,D10254
Ophthalmic Agents,Ophthalmic Anti-inflammatories,ketorolac,ketorolac,D08104
Ophthalmic Agents,Ophthalmic Anti-inflammatories,ketorolac,ketorolac tromethamine,D00813
Ophthalmic Agents,Ophthalmic Anti-inflammatories,nepafenac,nepafenac,D05143
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,bimatoprost,bimatoprost,D02724
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,latanoprost,latanoprost,D00356
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,tafluprost,tafluprost,D06274
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,travoprost,travoprost,D01964
Ophthalmic Agents,"Ophthalmic Agents, Other",hydroxypropyl cellulose,hydroxypropylcellulose,D04478
Ophthalmic Agents,"Ophthalmic Agents, Other",naphazoline,naphazoline,D08253
Ophthalmic Agents,"Ophthalmic Agents, Other",naphazoline,naphazoline hydrochloride,D00743
Ophthalmic Agents,"Ophthalmic Agents, Other",naphazoline,naphazoline nitrate,D01021
Ophthalmic Agents,"Ophthalmic Agents, Other",cyclosporine,cyclosporine,D00184
Respiratory Tract/Pulmonary Agents,Antihistamines,azelastine,azelastine,D07483
Respiratory Tract/Pulmonary Agents,Antihistamines,azelastine,azelastine hydrochloride,D00659
Respiratory Tract/Pulmonary Agents,Antihistamines,cetirizine,cetirizine,D07662
Respiratory Tract/Pulmonary Agents,Antihistamines,cetirizine,cetirizine hydrochloride,D00664
Respiratory Tract/Pulmonary Agents,Antihistamines,desloratadine,desloratadine,D03693
Respiratory Tract/Pulmonary Agents,Antihistamines,levocetirizine,levocetirizine,D07402
Respiratory Tract/Pulmonary Agents,Antihistamines,levocetirizine,levocetirizine dihydrochloride,D08118
Respiratory Tract/Pulmonary Agents,Antihistamines,olopatadine,olopatadine,D08293
Respiratory Tract/Pulmonary Agents,Antihistamines,olopatadine,olopatadine hydrochloride,D01192
Respiratory Tract/Pulmonary Agents,Antihistamines,carbinoxamine,carbinoxamine,D07617
Respiratory Tract/Pulmonary Agents,Antihistamines,carbinoxamine,carbinoxamine maleate,D01336
Respiratory Tract/Pulmonary Agents,Antihistamines,carbinoxamine,carbinoxamine diphenyldisulfonate,D09808
Respiratory Tract/Pulmonary Agents,Antihistamines,clemastine,clemastine,D03535
Respiratory Tract/Pulmonary Agents,Antihistamines,clemastine,clemastine fumarate,D00666
Respiratory Tract/Pulmonary Agents,Antihistamines,cyproheptadine,cyproheptadine,D07765
Respiratory Tract/Pulmonary Agents,Antihistamines,cyproheptadine,cyproheptadine hydrochloride,D02234
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,diphenhydramine,D00300
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,diphenhydramine hydrochloride,D00669
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,diphenhydramine salicylate,D02419
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,diphenhydramine tannate,D03285
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,diphenhydramine laurylsulfate,D03360
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,diphenhydramine citrate,D03854
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,hydroxyzine,D08054
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,hydroxyzine hydrochloride,D00672
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,hydroxyzine pamoate,D01096
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,promethazine,D00494
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,promethazine hydrochloride,D00480
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,promethazine teoclate,D01242
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,promethazine methylenedisalicylate,D03290
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,promethazine maleate,D08432
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,promethazine hibenzate,D08768
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",beclomethasone,beclomethasone dipropionate,D00689
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",budesonide,budesonide,D00246
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",ciclesonide,ciclesonide,D01703
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",flunisolide,flunisolide,D00324
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",flunisolide,flunisolide acetate,D04214
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,fluticasone,D07981
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,fluticasone propionate,D01708
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,fluticasone furoate,D06315
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,mometasone,D08227
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,mometasone furoate,D00690
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,mometasone furoate hydrate,D03325
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,triamcinolone,D00385
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,triamcinolone acetonide,D00983
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,triamcinolone diacetate,D00984
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,triamcinolone hexacetonide,D00985
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,triamcinolone acetonide sodium phosphate,D06216
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,montelukast,D08229
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,montelukast sodium,D00529
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zafirlukast,zafirlukast,D00411
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zileuton,zileuton,D00414
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",aclidinium,aclidinium bromide,D08837
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",ipratropium,ipratropium bromide,D02212
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",tiotropium,tiotropium bromide hydrate,D01929
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,albuterol,D02147
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,albuterol sulfate,D00683
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,arformoterol,D07463
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,arformoterol tartrate,D02981
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,ephedrine,D00124
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,ephedrine hydrochloride,D01386
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,ephedrine sulfate,D04018
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,epinephrine,D00095
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,epinephrine hydrochloride,D00996
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,epinephrine bitartrate,D02149
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,formoterol,D07990
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,formoterol fumarate,D01373
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,formoterol fumarate hydrate,D05277
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,indacaterol,D09318
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,indacaterol maleate,D09319
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,levalbuterol hydrochloride,D02281
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,levalbuterol sulfate,D04701
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,levalbuterol tartrate,D04703
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,orciprenaline,D08300
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,metaproterenol polistirex,D04954
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,metaproterenol sulfate,D00685
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,salmeterol,D05792
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,salmeterol xinafoate,D00687
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,terbutaline,D08570
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,terbutaline sulfate,D00688
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,ivacaftor,ivacaftor,D09916
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,tobramycin,D00063
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,tobramycin sulfate,D02542
Respiratory Tract/Pulmonary Agents,Mast Cell Stabilizers,cromolyn,cromolyn sodium,D00526
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,aminophylline,D00227
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,aminophylline hydrate,D05429
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",dyphylline,dyphylline,D00691
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline,D00371
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline sodium acetate,D01712
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline,D06103
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,theophylline sodium glycinate,D06104
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,diisobutylaminobenzoyloxypropyl theophylline,D09806
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",roflumilast,roflumilast,D05744
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,ambrisentan,ambrisentan,D07077
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,bosentan,D07538
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,bosentan,D01227
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,macitentan,macitentan,D10135
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,sildenafil,D08514
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,sildenafil citrate,D02229
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,tadalafil,tadalafil,D02008
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,epoprostenol,D00106
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,epoprostenol sodium,D01337
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,iloprost,D02721
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,iloprost tromethamine,D08065
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,treprostinil,D06213
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,treprostinil monosodium salt,D08628
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,riociguat,riociguat,D09572
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,acetylcysteine,D00221
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,acetylcysteine sodium salt,D07554
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",budesonide/formoterol fumarate,budesonide - formoterol fumarate dihydrate mixt,D09595
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone furoate/vilanterol trifenatate,fluticasone furoate - vilanterol trifenatate mixt,D10501
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone propionate/salmeterol,salmeterol xinafoate - fluticasone propionate mixt,D08699
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,tetryzoline,D08578
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,tetrahydrozoline nitrate,D00756
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,tetrahydrozoline hydrochloride,D01023
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,flurazepam,D00329
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,flurazepam hydrochloride,D00695
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,flurazepam hydrochloride,D01408
Sleep Disorder Agents,GABA Receptor Modulators,temazepam,temazepam,D00370
Sleep Disorder Agents,GABA Receptor Modulators,eszopiclone,eszopiclone,D02624
Sleep Disorder Agents,GABA Receptor Modulators,zaleplon,zaleplon,D00530
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,zolpidem,D08690
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,zolpidem tartrate,D00706
Sleep Disorder Agents,"Sleep Disorders, Other",armodafinil,armodafinil,D03215
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,doxepin,D07875
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,doxepin hydrochloride,D00814
Sleep Disorder Agents,"Sleep Disorders, Other",modafinil,modafinil,D01832
Sleep Disorder Agents,"Sleep Disorders, Other",ramelteon,ramelteon,D02689
Sleep Disorder Agents,"Sleep Disorders, Other",sodium oxybate,sodium oxybate,D05866
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferasirox,deferasirox,D03669
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferiprone,deferiprone,D07416
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,penicillamine,D00496
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,penicillamine hydrochloride,D08330
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,sodium polystyrene sulfonate,sodium polystyrene sulfonate,D03263
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,succimer,succimer,D00572
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,tolvaptan,tolvaptan,D01213
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,trientine,trientine hydrochloride,D00736
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium chloride,D01139
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium carbonate,D02919
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium phosphate,D02921
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,ammonium sulfate,D08853
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,carglumic acid,carglumic acid,D07130
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic chloride,D03479
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic chloride cr 51,D03480
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic phosphate cr 51,D03481
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,chromic phosphate p 32,D03482
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,sodium fluoride,D00943
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,silver diammine fluoride,D01502
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,sodium fluoride f 18,D05860
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,stannous fluoride,D05919
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium aluminometasilicate,D03242
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium aluminum silicate,D04833
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium l-aspartate,D02026
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium carbonate,D01446
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium chloride,D04834
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium citrate,D03265
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium gluconate,D04835
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium hydroxide,D00731
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium oxide,D01167
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium phosphate,D04836
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium salicylate,D00827
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium silicate,D04839
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium sulfate,D01108
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium stearate,D02189
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,magnesium trisilicate,D03271
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,manganese chloride,D04852
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,manganese gluconate,D04853
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,manganese sulfate,D04854
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium acetate,D01154
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium bicarbonate,D02077
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium carbonate,D02038
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium chloride,D02060
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium citrate,D05578
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium gluconate,D01298
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,"potassium phosphate, monobasic",D02050
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,"potassium phosphate, dibasic",D02403
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,potassium metaphosphate,D05582
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium citrate and sodium citrate,potassium citrate - sodium citrate hydrate mixt,D05624
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,selenium,selenium sulfide,D05815
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,sodium acetate,D01779
